name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source
RSBJ,Ste-Croix,CH,Rue des Rosiers 29,,,,2000.0,,,,,2000.0,hco,bristol
S. Grasso Consulting,Lindau,CH,Fischeracherstrasse 17,,,,3000.0,,,,,3000.0,hco,bristol
SAKK Koordinationszentrum,Bern,CH,Effingerstrasse 33,,,5000.0,6000.0,,,,,11000.0,hco,bristol
SAMO - Geschäftsstelle,Bern,CH,Effingerstrasse 40,,,,26000.0,,,,,26000.0,hco,bristol
Service de Chirurgie Plastique,Lausanne,CH,Rue du Bugnon 46,,,,6000.0,,,,,6000.0,hco,bristol
Service des urgences,Lausanne,CH,Rue du Bugnon 46,,,,5500.0,,,,,5500.0,hco,bristol
SGAD,Zürich,CH,Ringstrasse 70,,,,6000.0,,,,,6000.0,hco,bristol
SGAIM,Bern,CH,Monbijoustrasse 43,,,,2700.0,,,,,2700.0,hco,bristol
SGV/SSMC,Winterthur,CH,Rudolf-Diesel-Strasse 5,,,21500.0,,,,,,21500.0,hco,bristol
SIOP,Steinhausen,CH,Industriestrasse 25,,,,41291.43,,,,,41291.43,hco,bristol
SOCIETE DEXPLOITAT DE LHOPITAL,St. Imier,CH,Les Fontenayes 17,,,,2500.0,,,,,2500.0,hco,bristol
Société Neuchâteloise SNM,Couvet,CH,Grand'Rue 36B,,,,3500.0,,,,,3500.0,hco,bristol
Solothurner Spitäler AG,Solothurn,CH,Schöngrünstrasse 36A,,,,3100.0,,,,,3100.0,hco,bristol
Spital Interlaken,Unterseen,CH,Weissenaustrasse 27,,,,,,,500.0,,500.0,hco,bristol
Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,3374.88,,,,,3374.88,hco,bristol
Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,1200.0,,,,,1200.0,hco,bristol
Spitalverbund des Gesund. Kt. AR,Herisau,CH,Krombach 3,,,,1000.0,,,,,1000.0,hco,bristol
SSH SGH SSE,Zürich,CH,Bahnhofplatz 4,,,,3000.0,,,,,3000.0,hco,bristol
St. Claraspital AG,Basel,CH,Kleinriehenstrasse 30,,,,,,,3489.0,161.0,3650.0,hco,bristol
St.Gallen Oncology Conferences,St. Gallen,CH,Rorschacher Strasse 150,,,,1500.0,,,,,1500.0,hco,bristol
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,9500.0,,,1200.0,,10700.0,hco,bristol
Stift für wiss.Forschung Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,4500.0,,,,,4500.0,hco,bristol
STO Pharmawerbung AG,Wil SG,CH,Gallusstrasse 33a,,,,1500.0,,,,,1500.0,hco,bristol
Swiss Cancer Foundation,Zug,CH,Bahnhofstrasse 10,,,10000.0,0.0,,,,,10000.0,hco,bristol
swiss tumor institute,Zürich,CH,Seestrasse 259,,,,,,,40000.0,,40000.0,hco,bristol
Trägerverein SOHC,Zürich,CH,Talackerstrasse 50,,,,15000.0,,,,,15000.0,hco,bristol
Tumorzentrum,Basel,CH,Klingelbergstrasse 23,,,,16500.0,,,,,16500.0,hco,bristol
Tumorzentrum Aarau,Aarau,CH,Rain 34,,,,,,11659.22,,,11659.22,hco,bristol
Union for International Cancer,Genève,CH,Avenue Giuseppe Motta 31-33,,,428144.82,49164.36,,,,,477309.18,hco,bristol
Unité de Traitement Oncologique,Lausanne,CH,Rue du Bugnon 46,,,,,,,6024.5,,6024.5,hco,bristol
Universität Basel,Basel,CH,Petersplatz 1,,,,17000.0,,,,,17000.0,hco,bristol
Universität Bern,Bern,CH,Hochschulstrasse 4,,,,3000.0,,,,,3000.0,hco,bristol
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,,22650.0,1238.93,3086.91,21774.89,,48750.73,hco,bristol
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,,,,17750.0,,,,,17750.0,hco,bristol
Université de Lausanne,Lausanne,CH,Dorigny,,,,10000.0,,,,,10000.0,hco,bristol
Verein Lunge Zürich,Zürich,CH,Wilfriedstrasse 7,,,,10400.0,,,,,10400.0,hco,bristol
Vereiningung Zürcher Internisten,Zwillikon,CH,Haldenrain 18,,,,7600.0,,,,,7600.0,hco,bristol
World Heart Federation,Genève,CH,Rue De Malatrex 32,,,,207500.0,,,540.0,,208040.0,hco,bristol
WSO World Stroke Organization,Genève,CH,Rue François-Versonnex 7,,,,49416.2,,,,,49416.2,hco,bristol
Zentrales Röntgeninstitut,Chur,CH,Loestrasse 170,,,,3000.0,,,,,3000.0,hco,bristol
Zentralschweizer Internistenwoch,Stans,CH,Ennetmooserstrasse 19,,,,8000.0,,,,,8000.0,hco,bristol
Ärztenetzwerk Grauholz,Ittigen,CH,Worblentalstrasse 99,,,,2000.0,,,,,2000.0,hco,bristol
