source,target,r_name,r_address,r_location,r_ratio
1203.0,5038.0,100.0,100.0,100.0,
5038.0,1203.0,100.0,100.0,100.0,
5703.0,7147.0,100.0,100.0,100.0,
7147.0,5703.0,100.0,100.0,100.0,
8736.0,7823.0,100.0,100.0,100.0,
7823.0,8736.0,100.0,100.0,100.0,
7154.0,993.0,100.0,100.0,100.0,
7154.0,1286.0,100.0,100.0,100.0,
993.0,7154.0,100.0,100.0,100.0,
993.0,1286.0,100.0,100.0,100.0,
1286.0,7154.0,100.0,100.0,100.0,
1286.0,993.0,100.0,100.0,100.0,
4319.0,3912.0,100.0,100.0,100.0,
3912.0,4319.0,100.0,100.0,100.0,
6226.0,2901.0,100.0,100.0,100.0,
3388.0,8217.0,100.0,100.0,100.0,
8217.0,3388.0,100.0,100.0,100.0,
8655.0,2989.0,100.0,100.0,100.0,
2989.0,8655.0,100.0,100.0,100.0,
8569.0,4989.0,100.0,100.0,100.0,
4989.0,8569.0,100.0,100.0,100.0,
4338.0,6302.0,100.0,100.0,100.0,
4958.0,2140.0,100.0,100.0,100.0,
2140.0,4958.0,100.0,100.0,100.0,
2276.0,7645.0,100.0,100.0,100.0,
7645.0,2276.0,100.0,100.0,100.0,
1313.0,6261.0,100.0,70.0,100.0,
4079.0,2600.0,100.0,100.0,100.0,
2600.0,4079.0,100.0,100.0,100.0,
8753.0,4534.0,100.0,100.0,100.0,
4534.0,8753.0,100.0,100.0,100.0,
5044.0,8795.0,100.0,100.0,100.0,
8795.0,5044.0,100.0,100.0,100.0,
3415.0,8454.0,100.0,100.0,100.0,
8454.0,3415.0,100.0,100.0,100.0,
886.0,1315.0,100.0,100.0,100.0,
1315.0,886.0,100.0,100.0,100.0,
2061.0,7843.0,100.0,100.0,100.0,
7843.0,2061.0,100.0,100.0,100.0,
8133.0,2659.0,100.0,50.0,100.0,
2659.0,8133.0,100.0,50.0,100.0,
7193.0,2229.0,100.0,100.0,100.0,
7193.0,1318.0,100.0,100.0,100.0,
2229.0,7193.0,100.0,100.0,100.0,
2229.0,1318.0,100.0,100.0,100.0,
1318.0,7193.0,100.0,100.0,100.0,
1318.0,2229.0,100.0,100.0,100.0,
2144.0,7027.0,100.0,84.0,100.0,
7027.0,2144.0,100.0,84.0,100.0,
783.0,7196.0,100.0,100.0,100.0,
7196.0,783.0,100.0,100.0,100.0,
4966.0,87.0,100.0,100.0,100.0,
4966.0,8433.0,100.0,100.0,100.0,
87.0,4966.0,100.0,100.0,100.0,
87.0,8433.0,100.0,100.0,100.0,
8433.0,4966.0,100.0,100.0,100.0,
8433.0,87.0,100.0,100.0,100.0,
5405.0,908.0,100.0,100.0,100.0,
908.0,5405.0,100.0,100.0,100.0,
2476.0,6696.0,100.0,92.0,100.0,
2476.0,965.0,100.0,92.0,100.0,
2476.0,1329.0,100.0,100.0,100.0,
6696.0,2476.0,100.0,92.0,100.0,
6696.0,965.0,100.0,100.0,100.0,
6696.0,1329.0,100.0,92.0,100.0,
965.0,2476.0,100.0,92.0,100.0,
965.0,6696.0,100.0,100.0,100.0,
965.0,1329.0,100.0,92.0,100.0,
1329.0,2476.0,100.0,100.0,100.0,
1329.0,6696.0,100.0,92.0,100.0,
1329.0,965.0,100.0,92.0,100.0,
4638.0,8658.0,100.0,100.0,100.0,
8658.0,4638.0,100.0,100.0,100.0,
911.0,8610.0,100.0,100.0,100.0,
8610.0,911.0,100.0,100.0,100.0,
2365.0,7208.0,100.0,100.0,100.0,
7208.0,2365.0,100.0,100.0,100.0,
2901.0,6226.0,100.0,100.0,100.0,
5968.0,6361.0,100.0,100.0,100.0,
4975.0,1335.0,100.0,100.0,100.0,
1335.0,4975.0,100.0,100.0,100.0,
6261.0,1313.0,100.0,70.0,100.0,
4838.0,7216.0,100.0,100.0,100.0,
4838.0,3451.0,100.0,100.0,100.0,
7216.0,4838.0,100.0,100.0,100.0,
7216.0,3451.0,100.0,100.0,100.0,
3451.0,4838.0,100.0,100.0,100.0,
3451.0,7216.0,100.0,100.0,100.0,
1341.0,832.0,100.0,100.0,100.0,
832.0,1341.0,100.0,100.0,100.0,
6752.0,3691.0,100.0,100.0,100.0,
3691.0,6752.0,100.0,100.0,100.0,
5000.0,2411.0,100.0,100.0,100.0,
2411.0,5000.0,100.0,100.0,100.0,
4317.0,7862.0,100.0,100.0,100.0,
7862.0,4317.0,100.0,100.0,100.0,
4063.0,986.0,100.0,100.0,100.0,
986.0,4063.0,100.0,100.0,100.0,
7230.0,3138.0,100.0,100.0,100.0,
3138.0,7230.0,100.0,100.0,100.0,
2236.0,8452.0,100.0,100.0,100.0,
2189.0,2921.0,100.0,100.0,100.0,
2189.0,804.0,100.0,100.0,100.0,
8452.0,2236.0,100.0,100.0,100.0,
2921.0,2189.0,100.0,100.0,100.0,
2921.0,804.0,100.0,100.0,100.0,
804.0,2189.0,100.0,100.0,100.0,
804.0,2921.0,100.0,100.0,100.0,
545.0,2309.0,100.0,100.0,100.0,
7652.0,2308.0,100.0,100.0,100.0,
2308.0,7652.0,100.0,100.0,100.0,
3469.0,750.0,100.0,100.0,100.0,
750.0,3469.0,100.0,100.0,100.0,
2265.0,553.0,100.0,50.0,100.0,
553.0,2265.0,100.0,50.0,100.0,
8146.0,8515.0,100.0,100.0,100.0,
8515.0,8146.0,100.0,100.0,100.0,
6974.0,887.0,100.0,100.0,100.0,
887.0,6974.0,100.0,100.0,100.0,
758.0,3164.0,100.0,100.0,100.0,
3164.0,758.0,100.0,100.0,100.0,
7872.0,1022.0,100.0,100.0,100.0,
1022.0,7872.0,100.0,100.0,100.0,
470.0,3486.0,100.0,100.0,100.0,
3486.0,470.0,100.0,100.0,100.0,
584.0,565.0,100.0,100.0,100.0,
565.0,584.0,100.0,100.0,100.0,
1376.0,921.0,100.0,100.0,100.0,
1376.0,7254.0,100.0,100.0,100.0,
921.0,1376.0,100.0,100.0,100.0,
921.0,7254.0,100.0,100.0,100.0,
7254.0,1376.0,100.0,100.0,100.0,
7254.0,921.0,100.0,100.0,100.0,
2935.0,4653.0,100.0,100.0,100.0,
2935.0,1379.0,100.0,100.0,100.0,
4653.0,2935.0,100.0,100.0,100.0,
4653.0,1379.0,100.0,100.0,100.0,
1379.0,2935.0,100.0,100.0,100.0,
1379.0,4653.0,100.0,100.0,100.0,
2309.0,545.0,100.0,100.0,100.0,
1380.0,6347.0,100.0,73.0,100.0,
782.0,3147.0,100.0,100.0,100.0,
3147.0,782.0,100.0,100.0,100.0,
7492.0,6322.0,100.0,53.0,100.0,
5996.0,5488.0,100.0,43.0,100.0,
5488.0,5996.0,100.0,43.0,100.0,
7051.0,1189.0,100.0,59.0,100.0,
1189.0,7051.0,100.0,59.0,100.0,
3511.0,871.0,100.0,100.0,100.0,
3511.0,4851.0,100.0,100.0,100.0,
871.0,3511.0,100.0,100.0,100.0,
871.0,4851.0,100.0,100.0,100.0,
4851.0,3511.0,100.0,100.0,100.0,
4851.0,871.0,100.0,100.0,100.0,
8262.0,4067.0,100.0,100.0,100.0,
8262.0,3172.0,100.0,100.0,100.0,
4067.0,8262.0,100.0,100.0,100.0,
4067.0,3172.0,100.0,100.0,100.0,
3172.0,8262.0,100.0,100.0,100.0,
3172.0,4067.0,100.0,100.0,100.0,
6536.0,3926.0,100.0,100.0,100.0,
3926.0,6536.0,100.0,100.0,100.0,
1405.0,6312.0,100.0,100.0,100.0,
563.0,537.0,100.0,100.0,100.0,
537.0,563.0,100.0,100.0,100.0,
2635.0,8801.0,100.0,100.0,100.0,
2635.0,7713.0,100.0,100.0,100.0,
8801.0,2635.0,100.0,100.0,100.0,
8801.0,7713.0,100.0,60.0,100.0,
7713.0,2635.0,100.0,100.0,100.0,
7713.0,8801.0,100.0,60.0,100.0,
8820.0,3804.0,100.0,100.0,100.0,
3804.0,8820.0,100.0,100.0,100.0,
1411.0,5645.0,100.0,72.0,100.0,
5645.0,1411.0,100.0,72.0,100.0,
283.0,2628.0,100.0,100.0,100.0,
2628.0,283.0,100.0,100.0,100.0,
279.0,5042.0,100.0,100.0,100.0,
5042.0,279.0,100.0,100.0,100.0,
7287.0,144.0,100.0,100.0,100.0,
144.0,7287.0,100.0,100.0,100.0,
2194.0,7631.0,100.0,100.0,100.0,
7631.0,2194.0,100.0,100.0,100.0,
7289.0,2378.0,100.0,100.0,100.0,
2378.0,7289.0,100.0,100.0,100.0,
4963.0,7899.0,100.0,100.0,100.0,
7899.0,4963.0,100.0,100.0,100.0,
1424.0,7295.0,100.0,100.0,100.0,
1424.0,945.0,100.0,100.0,100.0,
7295.0,1424.0,100.0,100.0,100.0,
7295.0,945.0,100.0,100.0,100.0,
945.0,1424.0,100.0,100.0,100.0,
945.0,7295.0,100.0,100.0,100.0,
2340.0,8578.0,100.0,100.0,100.0,
8578.0,2340.0,100.0,100.0,100.0,
5277.0,4937.0,96.0,30.0,100.0,
4937.0,5277.0,96.0,30.0,100.0,
2161.0,550.0,100.0,100.0,100.0,
4053.0,224.0,100.0,100.0,100.0,
224.0,4053.0,100.0,100.0,100.0,
550.0,2161.0,100.0,100.0,100.0,
6585.0,3956.0,100.0,100.0,100.0,
3956.0,6585.0,100.0,100.0,100.0,
134.0,5902.0,100.0,100.0,100.0,
5902.0,134.0,100.0,100.0,100.0,
6361.0,5968.0,100.0,100.0,100.0,
7315.0,4030.0,100.0,100.0,100.0,
7315.0,8247.0,100.0,100.0,100.0,
4030.0,7315.0,100.0,100.0,100.0,
4030.0,8247.0,100.0,100.0,100.0,
8247.0,7315.0,100.0,100.0,100.0,
8247.0,4030.0,100.0,100.0,100.0,
2343.0,4008.0,100.0,95.0,100.0,
4008.0,2343.0,100.0,95.0,100.0,
3925.0,7317.0,100.0,100.0,100.0,
7317.0,3925.0,100.0,100.0,100.0,
4274.0,8403.0,100.0,100.0,100.0,
4274.0,71.0,100.0,100.0,100.0,
8403.0,4274.0,100.0,100.0,100.0,
8403.0,71.0,100.0,100.0,100.0,
71.0,4274.0,100.0,100.0,100.0,
71.0,8403.0,100.0,100.0,100.0,
6302.0,4338.0,100.0,100.0,100.0,
6347.0,1380.0,100.0,73.0,100.0,
4086.0,663.0,100.0,100.0,100.0,
663.0,4086.0,100.0,100.0,100.0,
7325.0,7639.0,100.0,100.0,100.0,
7639.0,7325.0,100.0,100.0,100.0,
8557.0,154.0,100.0,100.0,100.0,
154.0,8557.0,100.0,100.0,100.0,
7326.0,8400.0,100.0,100.0,100.0,
8400.0,7326.0,100.0,100.0,100.0,
3939.0,7625.0,100.0,100.0,100.0,
3939.0,5855.0,100.0,100.0,100.0,
3939.0,6560.0,100.0,100.0,100.0,
7625.0,3939.0,100.0,100.0,100.0,
7625.0,5855.0,100.0,86.0,100.0,
7625.0,6560.0,100.0,100.0,100.0,
5855.0,3939.0,100.0,100.0,100.0,
5855.0,7625.0,100.0,86.0,100.0,
5855.0,6560.0,100.0,100.0,100.0,
6560.0,3939.0,100.0,100.0,100.0,
6560.0,7625.0,100.0,100.0,100.0,
6560.0,5855.0,100.0,100.0,100.0,
4962.0,7331.0,100.0,95.0,100.0,
7331.0,4962.0,100.0,95.0,100.0,
3594.0,957.0,100.0,100.0,100.0,
957.0,3594.0,100.0,100.0,100.0,
8331.0,4273.0,100.0,57.0,100.0,
8331.0,4463.0,100.0,100.0,100.0,
4273.0,8331.0,100.0,57.0,100.0,
4273.0,4463.0,100.0,55.0,100.0,
4463.0,8331.0,100.0,100.0,100.0,
4463.0,4273.0,100.0,55.0,100.0,
6312.0,1405.0,100.0,100.0,100.0,
5242.0,8470.0,100.0,50.0,100.0,
8470.0,5242.0,100.0,50.0,100.0,
4981.0,1187.0,100.0,100.0,100.0,
1187.0,4981.0,100.0,100.0,100.0,
194.0,8659.0,100.0,100.0,100.0,
8659.0,194.0,100.0,100.0,100.0,
4662.0,5409.0,100.0,98.0,100.0,
5409.0,4662.0,100.0,98.0,100.0,
7347.0,294.0,100.0,100.0,100.0,
294.0,7347.0,100.0,100.0,100.0,
3983.0,3612.0,100.0,95.0,100.0,
3612.0,3983.0,100.0,95.0,100.0,
3219.0,50.0,100.0,100.0,100.0,
50.0,3219.0,100.0,100.0,100.0,
2818.0,7358.0,100.0,100.0,100.0,
7358.0,2818.0,100.0,100.0,100.0,
6322.0,7492.0,100.0,53.0,100.0,
1472.0,801.0,100.0,100.0,100.0,
1472.0,7354.0,100.0,100.0,100.0,
801.0,1472.0,100.0,100.0,100.0,
801.0,7354.0,100.0,100.0,100.0,
7354.0,1472.0,100.0,100.0,100.0,
7354.0,801.0,100.0,100.0,100.0,
5281.0,8517.0,100.0,43.0,100.0,
8517.0,5281.0,100.0,43.0,100.0,
8263.0,270.0,100.0,100.0,100.0,
270.0,8263.0,100.0,100.0,100.0,
2513.0,556.0,100.0,100.0,100.0,
556.0,2513.0,100.0,100.0,100.0,
